Gender,Name,Time,Distance,moyenne/athlete/3k,moyenne/générale/3k,Rapport(Athlete/moyenne)3k au KM,moyenne/athlete/5k,moyenne/générale/5k,Rapport(Athlete/moyenne)5k au km,moyenne/athlete/10k,moyenne/générale/10k,Rapport(Athlete/moyenne)10k au km,moyenne/athlete/21k,moyenne/générale/21k,Rapport(Athlete/moyenne)21k au km,moyenne/athlete/42k,moyenne/générale/42k,Rapport(Athlete/moyenne)42k au km,Score/athlete,T/K
M,l1052,2645.0,10000,,13.684439359267735,,,25.01373873873874,,44.083333333333336,53.85720108695652,-0.9773867753623187,,118.46145552560647,,,249.88817663817662,,-0.9773867753623187,4.408333333333333
M,l1053,2647.0,10000,,13.684439359267735,,,25.01373873873874,,44.11666666666667,53.85720108695652,-0.9740534420289855,,118.46145552560647,,,249.88817663817662,,-0.9740534420289855,4.411666666666666
M,l1054,2648.0,10000,,13.684439359267735,,,25.01373873873874,,44.13333333333333,53.85720108695652,-0.9723867753623189,,118.46145552560647,,,249.88817663817662,,-0.9723867753623189,4.413333333333333
M,l1055,2653.0,10000,,13.684439359267735,,,25.01373873873874,,44.21666666666667,53.85720108695652,-0.9640534420289854,,118.46145552560647,,,249.88817663817662,,-0.9640534420289854,4.421666666666667
M,l1056,2653.0,10000,,13.684439359267735,,,25.01373873873874,,44.21666666666667,53.85720108695652,-0.9640534420289854,,118.46145552560647,,,249.88817663817662,,-0.9640534420289854,4.421666666666667
M,l1058,2657.0,10000,,13.684439359267735,,,25.01373873873874,,44.28333333333333,53.85720108695652,-0.9573867753623191,,118.46145552560647,,,249.88817663817662,,-0.9573867753623191,4.428333333333333
M,l1059,2680.0,10000,,13.684439359267735,,,25.01373873873874,,44.666666666666664,53.85720108695652,-0.9190534420289858,,118.46145552560647,,,249.88817663817662,,-0.9190534420289858,4.466666666666667
M,l1061,2682.0,10000,,13.684439359267735,,,25.01373873873874,,44.7,53.85720108695652,-0.9157201086956519,,118.46145552560647,,,249.88817663817662,,-0.9157201086956519,4.47
M,l1062,2682.0,10000,,13.684439359267735,,,25.01373873873874,,44.7,53.85720108695652,-0.9157201086956519,,118.46145552560647,,,249.88817663817662,,-0.9157201086956519,4.47
M,l1063,2683.0,10000,,13.684439359267735,,,25.01373873873874,,44.71666666666667,53.85720108695652,-0.9140534420289853,,118.46145552560647,,,249.88817663817662,,-0.9140534420289853,4.471666666666667
M,l1064,2686.0,10000,,13.684439359267735,,,25.01373873873874,,44.766666666666666,53.85720108695652,-0.9090534420289856,,118.46145552560647,,,249.88817663817662,,-0.9090534420289856,4.4766666666666675
M,l1066,2701.0,10000,,13.684439359267735,,,25.01373873873874,,45.016666666666666,53.85720108695652,-0.8840534420289856,,118.46145552560647,,,249.88817663817662,,-0.8840534420289856,4.501666666666667
M,l1069,2717.0,10000,,13.684439359267735,,,25.01373873873874,,45.28333333333333,53.85720108695652,-0.857386775362319,,118.46145552560647,,,249.88817663817662,,-0.857386775362319,4.528333333333333
M,l1070,2727.0,10000,,13.684439359267735,,,25.01373873873874,,45.45,53.85720108695652,-0.840720108695652,,118.46145552560647,,,249.88817663817662,,-0.840720108695652,4.545
M,l1071,2733.0,10000,,13.684439359267735,,,25.01373873873874,,45.55,53.85720108695652,-0.8307201086956525,,118.46145552560647,,,249.88817663817662,,-0.8307201086956525,4.555000000000001
M,l1072,2740.0,10000,,13.684439359267735,,,25.01373873873874,,45.666666666666664,53.85720108695652,-0.8190534420289858,,118.46145552560647,,,249.88817663817662,,-0.8190534420289858,4.566666666666666
M,l1074,2745.0,10000,,13.684439359267735,,,25.01373873873874,,45.75,53.85720108695652,-0.8107201086956521,,118.46145552560647,,,249.88817663817662,,-0.8107201086956521,4.575
M,l1075,2746.0,10000,,13.684439359267735,,,25.01373873873874,,45.766666666666666,53.85720108695652,-0.8090534420289857,,118.46145552560647,,,249.88817663817662,,-0.8090534420289857,4.576666666666667
M,l1076,2746.0,10000,,13.684439359267735,,,25.01373873873874,,45.766666666666666,53.85720108695652,-0.8090534420289857,,118.46145552560647,,,249.88817663817662,,-0.8090534420289857,4.576666666666667
M,l1077,2747.0,10000,,13.684439359267735,,,25.01373873873874,,45.78333333333333,53.85720108695652,-0.8073867753623191,,118.46145552560647,,,249.88817663817662,,-0.8073867753623191,4.578333333333333
M,l1078,2766.0,10000,,13.684439359267735,,,25.01373873873874,,46.1,53.85720108695652,-0.775720108695652,,118.46145552560647,,,249.88817663817662,,-0.775720108695652,4.61
M,l1079,2771.0,10000,,13.684439359267735,,,25.01373873873874,,46.18333333333333,53.85720108695652,-0.7673867753623191,,118.46145552560647,,,249.88817663817662,,-0.7673867753623191,4.618333333333334
M,l1080,2775.0,10000,,13.684439359267735,,,25.01373873873874,,46.25,53.85720108695652,-0.7607201086956522,,118.46145552560647,,,249.88817663817662,,-0.7607201086956522,4.625
M,l1081,2785.0,10000,,13.684439359267735,,,25.01373873873874,,46.416666666666664,53.85720108695652,-0.7440534420289857,,118.46145552560647,,,249.88817663817662,,-0.7440534420289857,4.641666666666667
M,l1082,2795.0,10000,,13.684439359267735,,,25.01373873873874,,46.583333333333336,53.85720108695652,-0.7273867753623187,,118.46145552560647,,,249.88817663817662,,-0.7273867753623187,4.658333333333333
M,l1083,2798.0,10000,,13.684439359267735,,,25.01373873873874,,46.63333333333333,53.85720108695652,-0.7223867753623189,,118.46145552560647,,,249.88817663817662,,-0.7223867753623189,4.663333333333333
M,l1084,2798.0,10000,,13.684439359267735,,,25.01373873873874,,46.63333333333333,53.85720108695652,-0.7223867753623189,,118.46145552560647,,,249.88817663817662,,-0.7223867753623189,4.663333333333333
M,l1085,2810.0,10000,,13.684439359267735,,,25.01373873873874,,46.833333333333336,53.85720108695652,-0.7023867753623186,,118.46145552560647,,,249.88817663817662,,-0.7023867753623186,4.683333333333334
M,l1086,2811.0,10000,,13.684439359267735,,,25.01373873873874,,46.85,53.85720108695652,-0.700720108695652,,118.46145552560647,,,249.88817663817662,,-0.700720108695652,4.6850000000000005
M,l1087,2815.0,10000,,13.684439359267735,,,25.01373873873874,,46.916666666666664,53.85720108695652,-0.6940534420289858,,118.46145552560647,,,249.88817663817662,,-0.6940534420289858,4.691666666666666
M,l1088,2826.0,10000,,13.684439359267735,,,25.01373873873874,,47.1,53.85720108695652,-0.675720108695652,,118.46145552560647,,,249.88817663817662,,-0.675720108695652,4.71
M,l1089,2826.0,10000,,13.684439359267735,,,25.01373873873874,,47.1,53.85720108695652,-0.675720108695652,,118.46145552560647,,,249.88817663817662,,-0.675720108695652,4.71
M,l1090,2830.0,10000,,13.684439359267735,,,25.01373873873874,,47.166666666666664,53.85720108695652,-0.6690534420289858,,118.46145552560647,,,249.88817663817662,,-0.6690534420289858,4.716666666666667
M,l1091,2843.0,10000,,13.684439359267735,,,25.01373873873874,,47.38333333333333,53.85720108695652,-0.6473867753623189,,118.46145552560647,,,249.88817663817662,,-0.6473867753623189,4.738333333333333
M,l1092,2851.0,10000,,13.684439359267735,,,25.01373873873874,,47.516666666666666,53.85720108695652,-0.6340534420289856,,118.46145552560647,,,249.88817663817662,,-0.6340534420289856,4.751666666666667
M,l1093,2859.0,10000,,13.684439359267735,,,25.01373873873874,,47.65,53.85720108695652,-0.6207201086956523,,118.46145552560647,,,249.88817663817662,,-0.6207201086956523,4.765
M,l1094,2868.0,10000,,13.684439359267735,,,25.01373873873874,,47.8,53.85720108695652,-0.6057201086956525,,118.46145552560647,,,249.88817663817662,,-0.6057201086956525,4.78
M,l1095,2874.0,10000,,13.684439359267735,,,25.01373873873874,,47.9,53.85720108695652,-0.5957201086956523,,118.46145552560647,,,249.88817663817662,,-0.5957201086956523,4.79
M,l1096,2881.0,10000,,13.684439359267735,,,25.01373873873874,,48.016666666666666,53.85720108695652,-0.5840534420289856,,118.46145552560647,,,249.88817663817662,,-0.5840534420289856,4.801666666666667
M,l1097,2895.0,10000,,13.684439359267735,,,25.01373873873874,,48.25,53.85720108695652,-0.5607201086956521,,118.46145552560647,,,249.88817663817662,,-0.5607201086956521,4.825
M,l1098,2901.0,10000,,13.684439359267735,,,25.01373873873874,,48.35,53.85720108695652,-0.550720108695652,,118.46145552560647,,,249.88817663817662,,-0.550720108695652,4.835
M,l1099,2905.0,10000,,13.684439359267735,,,25.01373873873874,,48.416666666666664,53.85720108695652,-0.5440534420289858,,118.46145552560647,,,249.88817663817662,,-0.5440534420289858,4.841666666666667
M,l10101,2908.0,10000,,13.684439359267735,,,25.01373873873874,,48.46666666666667,53.85720108695652,-0.5390534420289853,,118.46145552560647,,,249.88817663817662,,-0.5390534420289853,4.846666666666667
M,l10103,2909.0,10000,,13.684439359267735,,,25.01373873873874,,48.483333333333334,53.85720108695652,-0.5373867753623187,,118.46145552560647,,,249.88817663817662,,-0.5373867753623187,4.848333333333333
M,l10104,2911.0,10000,,13.684439359267735,,,25.01373873873874,,48.516666666666666,53.85720108695652,-0.5340534420289856,,118.46145552560647,,,249.88817663817662,,-0.5340534420289856,4.8516666666666675
M,l10105,2912.0,10000,,13.684439359267735,,,25.01373873873874,,48.53333333333333,53.85720108695652,-0.532386775362319,,118.46145552560647,,,249.88817663817662,,-0.532386775362319,4.8533333333333335
M,l10106,2912.0,10000,,13.684439359267735,,,25.01373873873874,,48.53333333333333,53.85720108695652,-0.532386775362319,,118.46145552560647,,,249.88817663817662,,-0.532386775362319,4.8533333333333335
M,l10108,2920.0,10000,,13.684439359267735,,,25.01373873873874,,48.666666666666664,53.85720108695652,-0.5190534420289857,,118.46145552560647,,,249.88817663817662,,-0.5190534420289857,4.866666666666666
M,l10109,2925.0,10000,,13.684439359267735,,,25.01373873873874,,48.75,53.85720108695652,-0.5107201086956522,,118.46145552560647,,,249.88817663817662,,-0.5107201086956522,4.875
M,l10111,2931.0,10000,,13.684439359267735,,,25.01373873873874,,48.85,53.85720108695652,-0.5007201086956521,,118.46145552560647,,,249.88817663817662,,-0.5007201086956521,4.885000000000001
M,l10112,2935.0,10000,,13.684439359267735,,,25.01373873873874,,48.916666666666664,53.85720108695652,-0.49405344202898577,,118.46145552560647,,,249.88817663817662,,-0.49405344202898577,4.891666666666667
M,l10113,2939.0,10000,,13.684439359267735,,,25.01373873873874,,48.983333333333334,53.85720108695652,-0.4873867753623188,,118.46145552560647,,,249.88817663817662,,-0.4873867753623188,4.8983333333333325
M,l10114,2945.0,10000,,13.684439359267735,,,25.01373873873874,,49.083333333333336,53.85720108695652,-0.4773867753623186,,118.46145552560647,,,249.88817663817662,,-0.4773867753623186,4.908333333333333
M,l10115,2945.0,10000,,13.684439359267735,,,25.01373873873874,,49.083333333333336,53.85720108695652,-0.4773867753623186,,118.46145552560647,,,249.88817663817662,,-0.4773867753623186,4.908333333333333
M,l10116,2947.0,10000,,13.684439359267735,,,25.01373873873874,,49.11666666666667,53.85720108695652,-0.47405344202898547,,118.46145552560647,,,249.88817663817662,,-0.47405344202898547,4.911666666666666
M,l10117,2947.0,10000,,13.684439359267735,,,25.01373873873874,,49.11666666666667,53.85720108695652,-0.47405344202898547,,118.46145552560647,,,249.88817663817662,,-0.47405344202898547,4.911666666666666
M,l10118,2952.0,10000,,13.684439359267735,,,25.01373873873874,,49.2,53.85720108695652,-0.4657201086956519,,118.46145552560647,,,249.88817663817662,,-0.4657201086956519,4.92
M,l10119,2959.0,10000,,13.684439359267735,,,25.01373873873874,,49.31666666666667,53.85720108695652,-0.4540534420289852,,118.46145552560647,,,249.88817663817662,,-0.4540534420289852,4.931666666666667
M,l10120,2962.0,10000,,13.684439359267735,,,25.01373873873874,,49.36666666666667,53.85720108695652,-0.44905344202898545,,118.46145552560647,,,249.88817663817662,,-0.44905344202898545,4.9366666666666665
M,l10121,2966.0,10000,,13.684439359267735,,,25.01373873873874,,49.43333333333333,53.85720108695652,-0.4423867753623192,,118.46145552560647,,,249.88817663817662,,-0.4423867753623192,4.943333333333333
M,l10122,2975.0,10000,,13.684439359267735,,,25.01373873873874,,49.583333333333336,53.85720108695652,-0.4273867753623186,,118.46145552560647,,,249.88817663817662,,-0.4273867753623186,4.958333333333333
M,l10123,2977.0,10000,,13.684439359267735,,,25.01373873873874,,49.61666666666667,53.85720108695652,-0.4240534420289855,,118.46145552560647,,,249.88817663817662,,-0.4240534420289855,4.961666666666667
M,l10124,2978.0,10000,,13.684439359267735,,,25.01373873873874,,49.63333333333333,53.85720108695652,-0.4223867753623189,,118.46145552560647,,,249.88817663817662,,-0.4223867753623189,4.963333333333334
M,l10125,2983.0,10000,,13.684439359267735,,,25.01373873873874,,49.71666666666667,53.85720108695652,-0.4140534420289853,,118.46145552560647,,,249.88817663817662,,-0.4140534420289853,4.971666666666667
M,l10126,2987.0,10000,,13.684439359267735,,,25.01373873873874,,49.78333333333333,53.85720108695652,-0.40738677536231904,,118.46145552560647,,,249.88817663817662,,-0.40738677536231904,4.9783333333333335
M,l10127,2988.0,10000,,13.684439359267735,,,25.01373873873874,,49.8,53.85720108695652,-0.40572010869565245,,118.46145552560647,,,249.88817663817662,,-0.40572010869565245,4.98
M,l10129,2994.0,10000,,13.684439359267735,,,25.01373873873874,,49.9,53.85720108695652,-0.39572010869565233,,118.46145552560647,,,249.88817663817662,,-0.39572010869565233,4.989999999999999
M,l10130,2996.0,10000,,13.684439359267735,,,25.01373873873874,,49.93333333333333,53.85720108695652,-0.3923867753623192,,118.46145552560647,,,249.88817663817662,,-0.3923867753623192,4.993333333333334
M,l10131,2999.0,10000,,13.684439359267735,,,25.01373873873874,,49.983333333333334,53.85720108695652,-0.38738677536231875,,118.46145552560647,,,249.88817663817662,,-0.38738677536231875,4.998333333333333
M,l10132,3001.0,10000,,13.684439359267735,,,25.01373873873874,,50.016666666666666,53.85720108695652,-0.3840534420289856,,118.46145552560647,,,249.88817663817662,,-0.3840534420289856,5.001666666666667
M,l10133,3001.0,10000,,13.684439359267735,,,25.01373873873874,,50.016666666666666,53.85720108695652,-0.3840534420289856,,118.46145552560647,,,249.88817663817662,,-0.3840534420289856,5.001666666666667
M,l10134,3002.0,10000,,13.684439359267735,,,25.01373873873874,,50.03333333333333,53.85720108695652,-0.382386775362319,,118.46145552560647,,,249.88817663817662,,-0.382386775362319,5.003333333333333
M,l10135,3008.0,10000,,13.684439359267735,,,25.01373873873874,,50.13333333333333,53.85720108695652,-0.3723867753623189,,118.46145552560647,,,249.88817663817662,,-0.3723867753623189,5.013333333333334
M,l10136,3016.0,10000,,13.684439359267735,,,25.01373873873874,,50.266666666666666,53.85720108695652,-0.3590534420289856,,118.46145552560647,,,249.88817663817662,,-0.3590534420289856,5.026666666666667
M,l10137,3021.0,10000,,13.684439359267735,,,25.01373873873874,,50.35,53.85720108695652,-0.35072010869565207,,118.46145552560647,,,249.88817663817662,,-0.35072010869565207,5.035
M,l10138,3026.0,10000,,13.684439359267735,,,25.01373873873874,,50.43333333333333,53.85720108695652,-0.3423867753623192,,118.46145552560647,,,249.88817663817662,,-0.3423867753623192,5.043333333333334
M,l10139,3030.0,10000,,13.684439359267735,,,25.01373873873874,,50.5,53.85720108695652,-0.33572010869565216,,118.46145552560647,,,249.88817663817662,,-0.33572010869565216,5.05
M,l10140,3030.0,10000,,13.684439359267735,,,25.01373873873874,,50.5,53.85720108695652,-0.33572010869565216,,118.46145552560647,,,249.88817663817662,,-0.33572010869565216,5.05
M,l10141,3032.0,10000,,13.684439359267735,,,25.01373873873874,,50.53333333333333,53.85720108695652,-0.33238677536231903,,118.46145552560647,,,249.88817663817662,,-0.33238677536231903,5.053333333333333
M,l10142,3047.0,10000,,13.684439359267735,,,25.01373873873874,,50.78333333333333,53.85720108695652,-0.30738677536231906,,118.46145552560647,,,249.88817663817662,,-0.30738677536231906,5.078333333333333
M,l10143,3049.0,10000,,13.684439359267735,,,25.01373873873874,,50.81666666666667,53.85720108695652,-0.3040534420289852,,118.46145552560647,,,249.88817663817662,,-0.3040534420289852,5.081666666666666
M,l10144,3049.0,10000,,13.684439359267735,,,25.01373873873874,,50.81666666666667,53.85720108695652,-0.3040534420289852,,118.46145552560647,,,249.88817663817662,,-0.3040534420289852,5.081666666666666
M,l10145,3052.0,10000,,13.684439359267735,,,25.01373873873874,,50.86666666666667,53.85720108695652,-0.2990534420289855,,118.46145552560647,,,249.88817663817662,,-0.2990534420289855,5.086666666666667
M,l10148,3070.0,10000,,13.684439359267735,,,25.01373873873874,,51.166666666666664,53.85720108695652,-0.26905344202898573,,118.46145552560647,,,249.88817663817662,,-0.26905344202898573,5.116666666666666
M,l10149,3071.0,10000,,13.684439359267735,,,25.01373873873874,,51.18333333333333,53.85720108695652,-0.2673867753623192,,118.46145552560647,,,249.88817663817662,,-0.2673867753623192,5.118333333333334
M,l10151,3078.0,10000,,13.684439359267735,,,25.01373873873874,,51.3,53.85720108695652,-0.2557201086956525,,118.46145552560647,,,249.88817663817662,,-0.2557201086956525,5.13
M,l10153,3087.0,10000,,13.684439359267735,,,25.01373873873874,,51.45,53.85720108695652,-0.2407201086956519,,118.46145552560647,,,249.88817663817662,,-0.2407201086956519,5.145
M,l10154,3088.0,10000,,13.684439359267735,,,25.01373873873874,,51.46666666666667,53.85720108695652,-0.23905344202898532,,118.46145552560647,,,249.88817663817662,,-0.23905344202898532,5.1466666666666665
M,l10156,3095.0,10000,,13.684439359267735,,,25.01373873873874,,51.583333333333336,53.85720108695652,-0.2273867753623186,,118.46145552560647,,,249.88817663817662,,-0.2273867753623186,5.158333333333333
M,l10157,3096.0,10000,,13.684439359267735,,,25.01373873873874,,51.6,53.85720108695652,-0.22572010869565204,,118.46145552560647,,,249.88817663817662,,-0.22572010869565204,5.16
M,l10160,3112.0,10000,,13.684439359267735,,,25.01373873873874,,51.86666666666667,53.85720108695652,-0.19905344202898548,,118.46145552560647,,,249.88817663817662,,-0.19905344202898548,5.1866666666666665
M,l10161,3112.0,10000,,13.684439359267735,,,25.01373873873874,,51.86666666666667,53.85720108695652,-0.19905344202898548,,118.46145552560647,,,249.88817663817662,,-0.19905344202898548,5.1866666666666665
